permno,adate,qdate,public_date,pe_exi,TICKER
10104,2017-05-31,2017-05-31,2017-07-31,22.593,ORCL
10104,2017-05-31,2017-05-31,2017-08-31,22.774,ORCL
10104,2017-05-31,2017-05-31,2017-09-30,21.878,ORCL
10104,2017-05-31,2017-08-31,2017-10-31,22.423,ORCL
10104,2017-05-31,2017-08-31,2017-11-30,21.612,ORCL
10104,2017-05-31,2017-08-31,2017-12-31,20.828,ORCL
10104,2017-05-31,2017-11-30,2018-01-31,22.333,ORCL
10104,2017-05-31,2017-11-30,2018-02-28,21.935,ORCL
10104,2017-05-31,2017-11-30,2018-03-31,19.805,ORCL
10104,2017-05-31,2018-02-28,2018-04-30,55.024,ORCL
10104,2017-05-31,2018-02-28,2018-05-31,56.289,ORCL
10104,2017-05-31,2018-02-28,2018-06-30,53.084,ORCL
10104,2018-05-31,2018-05-31,2018-07-31,52.978,ORCL
10104,2018-05-31,2018-05-31,2018-08-31,53.978,ORCL
10104,2018-05-31,2018-05-31,2018-09-30,57.289,ORCL
10104,2018-05-31,2018-08-31,2018-10-31,54.267,ORCL
10104,2018-05-31,2018-08-31,2018-11-30,54.178,ORCL
10104,2018-05-31,2018-08-31,2018-12-31,50.167,ORCL
10104,2018-05-31,2018-11-30,2019-01-31,50.737,ORCL
10104,2018-05-31,2018-11-30,2019-02-28,52.657,ORCL
10104,2018-05-31,2018-11-30,2019-03-31,54.253,ORCL
10104,2018-05-31,2019-02-28,2019-04-30,20.342,ORCL
10104,2018-05-31,2019-02-28,2019-05-31,18.603,ORCL
10104,2018-05-31,2019-02-28,2019-06-30,20.945,ORCL
10104,2019-05-31,2019-05-31,2019-07-31,18.956,ORCL
10104,2019-05-31,2019-05-31,2019-08-31,17.529,ORCL
10104,2019-05-31,2019-05-31,2019-09-30,18.529,ORCL
10104,2019-05-31,2019-08-31,2019-10-31,17.749,ORCL
10104,2019-05-31,2019-08-31,2019-11-30,18.287,ORCL
10104,2019-05-31,2019-08-31,2019-12-31,17.257,ORCL
10104,2019-05-31,2019-11-30,2020-01-31,16.651,ORCL
10104,2019-05-31,2019-11-30,2020-02-29,15.702,ORCL
10104,2019-05-31,2019-11-30,2020-03-31,15.343,ORCL
10104,2019-05-31,2020-02-29,2020-04-30,16.710,ORCL
10104,2019-05-31,2020-02-29,2020-05-31,16.962,ORCL
10104,2019-05-31,2020-02-29,2020-06-30,17.435,ORCL
10104,2020-05-31,2020-05-31,2020-07-31,18.003,ORCL
10104,2020-05-31,2020-05-31,2020-08-31,18.578,ORCL
10104,2020-05-31,2020-05-31,2020-09-30,19.383,ORCL
10104,2020-05-31,2020-08-31,2020-10-31,17.589,ORCL
10104,2020-05-31,2020-08-31,2020-11-30,18.094,ORCL
10104,2020-05-31,2020-08-31,2020-12-31,20.279,ORCL
10104,2020-05-31,2020-11-30,2021-01-31,18.257,ORCL
10104,2020-05-31,2020-11-30,2021-02-28,19.489,ORCL
10104,2020-05-31,2020-11-30,2021-03-31,21.199,ORCL
10104,2020-05-31,2021-02-28,2021-04-30,18.132,ORCL
10104,2020-05-31,2021-02-28,2021-05-31,18.837,ORCL
10104,2020-05-31,2021-02-28,2021-06-30,18.622,ORCL
10104,2021-05-31,2021-05-31,2021-07-31,19.152,ORCL
10104,2021-05-31,2021-05-31,2021-08-31,19.589,ORCL
10104,2021-05-31,2021-05-31,2021-09-30,19.149,ORCL
10104,2021-05-31,2021-08-31,2021-10-31,20.369,ORCL
10104,2021-05-31,2021-08-31,2021-11-30,19.265,ORCL
10104,2021-05-31,2021-08-31,2021-12-31,18.516,ORCL
10104,2021-05-31,2021-11-30,2022-01-31,23.322,ORCL
10104,2021-05-31,2021-11-30,2022-02-28,21.830,ORCL
10104,2021-05-31,2021-11-30,2022-03-31,23.773,ORCL
10104,2021-05-31,2022-02-28,2022-04-30,27.909,ORCL
10104,2021-05-31,2022-02-28,2022-05-31,27.346,ORCL
10104,2021-05-31,2022-02-28,2022-06-30,26.567,ORCL
10104,2022-05-31,2022-05-31,2022-07-31,32.299,ORCL
10104,2022-05-31,2022-05-31,2022-08-31,30.768,ORCL
10104,2022-05-31,2022-05-31,2022-09-30,25.340,ORCL
10104,2022-05-31,2022-08-31,2022-10-31,37.176,ORCL
10104,2022-05-31,2022-08-31,2022-11-30,39.538,ORCL
10104,2022-05-31,2022-08-31,2022-12-31,38.924,ORCL
10107,2009-06-30,2009-09-30,2010-01-31,18.299,MSFT
10107,2009-06-30,2009-12-31,2010-02-28,15.840,MSFT
10107,2009-06-30,2009-12-31,2010-03-31,16.181,MSFT
10107,2009-06-30,2009-12-31,2010-04-30,16.870,MSFT
10107,2009-06-30,2010-03-31,2010-05-31,13.368,MSFT
10107,2009-06-30,2010-03-31,2010-06-30,11.922,MSFT
10107,2009-06-30,2010-03-31,2010-07-31,13.373,MSFT
10107,2010-06-30,2010-06-30,2010-08-31,11.174,MSFT
10107,2010-06-30,2010-06-30,2010-09-30,11.662,MSFT
10107,2010-06-30,2010-06-30,2010-10-31,12.698,MSFT
10107,2010-06-30,2010-09-30,2010-11-30,10.887,MSFT
10107,2010-06-30,2010-09-30,2010-12-31,12.030,MSFT
10107,2010-06-30,2010-09-30,2011-01-31,11.950,MSFT
10107,2010-06-30,2010-12-31,2011-02-28,11.311,MSFT
10107,2010-06-30,2010-12-31,2011-03-31,10.804,MSFT
10107,2010-06-30,2010-12-31,2011-04-30,11.030,MSFT
10107,2010-06-30,2011-03-31,2011-05-31,9.925,MSFT
10107,2010-06-30,2011-03-31,2011-06-30,10.317,MSFT
10107,2010-06-30,2011-03-31,2011-07-31,10.873,MSFT
10107,2011-06-30,2011-06-30,2011-08-31,9.888,MSFT
10107,2011-06-30,2011-06-30,2011-09-30,9.253,MSFT
10107,2011-06-30,2011-06-30,2011-10-31,9.900,MSFT
10107,2011-06-30,2011-09-30,2011-11-30,9.302,MSFT
10107,2011-06-30,2011-09-30,2011-12-31,9.440,MSFT
10107,2011-06-30,2011-09-30,2012-01-31,10.738,MSFT
10107,2011-06-30,2011-12-31,2012-02-29,11.500,MSFT
10107,2011-06-30,2011-12-31,2012-03-31,11.687,MSFT
10107,2011-06-30,2011-12-31,2012-04-30,11.600,MSFT
10107,2011-06-30,2012-03-31,2012-05-31,10.653,MSFT
10107,2011-06-30,2012-03-31,2012-06-30,11.164,MSFT
10107,2011-06-30,2012-03-31,2012-07-31,10.755,MSFT
10107,2012-06-30,2012-06-30,2012-08-31,15.410,MSFT
10107,2012-06-30,2012-06-30,2012-09-30,14.880,MSFT
10107,2012-06-30,2012-06-30,2012-10-31,14.270,MSFT
10107,2012-06-30,2012-09-30,2012-11-30,14.386,MSFT
10107,2012-06-30,2012-09-30,2012-12-31,14.438,MSFT
10107,2012-06-30,2012-09-30,2013-01-31,14.838,MSFT
10107,2012-06-30,2012-12-31,2013-02-28,15.275,MSFT
10107,2012-06-30,2012-12-31,2013-03-31,15.717,MSFT
10107,2012-06-30,2012-12-31,2013-04-30,18.187,MSFT
10107,2012-06-30,2013-03-31,2013-05-31,18.083,MSFT
10107,2012-06-30,2013-03-31,2013-06-30,17.899,MSFT
10107,2012-06-30,2013-03-31,2013-07-31,16.497,MSFT
10107,2013-06-30,2013-06-30,2013-08-31,12.946,MSFT
10107,2013-06-30,2013-06-30,2013-09-30,12.899,MSFT
10107,2013-06-30,2013-06-30,2013-10-31,13.723,MSFT
10107,2013-06-30,2013-09-30,2013-11-30,14.175,MSFT
10107,2013-06-30,2013-09-30,2013-12-31,13.907,MSFT
10107,2013-06-30,2013-09-30,2014-01-31,14.067,MSFT
10107,2013-06-30,2013-12-31,2014-02-28,14.137,MSFT
10107,2013-06-30,2013-12-31,2014-03-31,15.125,MSFT
10107,2013-06-30,2013-12-31,2014-04-30,14.908,MSFT
10107,2013-06-30,2014-03-31,2014-05-31,15.333,MSFT
10107,2013-06-30,2014-03-31,2014-06-30,15.618,MSFT
10107,2013-06-30,2014-03-31,2014-07-31,16.165,MSFT
10107,2014-06-30,2014-06-30,2014-08-31,17.274,MSFT
10107,2014-06-30,2014-06-30,2014-09-30,17.627,MSFT
10107,2014-06-30,2014-06-30,2014-10-31,17.852,MSFT
10107,2014-06-30,2014-09-30,2014-11-30,18.749,MSFT
10107,2014-06-30,2014-09-30,2014-12-31,18.216,MSFT
10107,2014-06-30,2014-09-30,2015-01-31,15.843,MSFT
10107,2014-06-30,2014-12-31,2015-02-28,17.681,MSFT
10107,2014-06-30,2014-12-31,2015-03-31,16.393,MSFT
10107,2014-06-30,2014-12-31,2015-04-30,19.613,MSFT
10107,2014-06-30,2015-03-31,2015-05-31,19.444,MSFT
10107,2014-06-30,2015-03-31,2015-06-30,18.320,MSFT
10107,2014-06-30,2015-03-31,2015-07-31,19.378,MSFT
10107,2015-06-30,2015-06-30,2015-08-31,29.405,MSFT
10107,2015-06-30,2015-06-30,2015-09-30,29.905,MSFT
10107,2015-06-30,2015-06-30,2015-10-31,35.568,MSFT
10107,2015-06-30,2015-09-30,2015-11-30,35.523,MSFT
10107,2015-06-30,2015-09-30,2015-12-31,36.261,MSFT
10107,2015-06-30,2015-09-30,2016-01-31,36.007,MSFT
10107,2015-06-30,2015-12-31,2016-02-29,35.333,MSFT
10107,2015-06-30,2015-12-31,2016-03-31,38.354,MSFT
10107,2015-06-30,2015-12-31,2016-04-30,34.632,MSFT
10107,2015-06-30,2016-03-31,2016-05-31,40.769,MSFT
10107,2015-06-30,2016-03-31,2016-06-30,39.362,MSFT
10107,2015-06-30,2016-03-31,2016-07-31,43.600,MSFT
10107,2016-06-30,2016-06-30,2016-08-31,27.362,MSFT
10107,2016-06-30,2016-06-30,2016-09-30,27.429,MSFT
10107,2016-06-30,2016-06-30,2016-10-31,28.533,MSFT
10107,2016-06-30,2016-09-30,2016-11-30,27.391,MSFT
10107,2016-06-30,2016-09-30,2016-12-31,28.245,MSFT
10107,2016-06-30,2016-09-30,2017-01-31,29.386,MSFT
10107,2016-06-30,2016-12-31,2017-02-28,26.882,MSFT
10107,2016-06-30,2016-12-31,2017-03-31,27.672,MSFT
10107,2016-06-30,2016-12-31,2017-04-30,28.765,MSFT
10107,2016-06-30,2017-03-31,2017-05-31,26.759,MSFT
10107,2016-06-30,2017-03-31,2017-06-30,26.410,MSFT
10107,2016-06-30,2017-03-31,2017-07-31,27.854,MSFT
10107,2017-06-30,2017-06-30,2017-08-31,27.590,MSFT
10107,2017-06-30,2017-06-30,2017-09-30,27.487,MSFT
10107,2017-06-30,2017-06-30,2017-10-31,30.694,MSFT
10107,2017-06-30,2017-09-30,2017-11-30,24.976,MSFT
10107,2017-06-30,2017-09-30,2017-12-31,25.383,MSFT
10107,2017-06-30,2017-09-30,2018-01-31,28.193,MSFT
10107,2017-06-30,2017-12-31,2018-02-28,52.977,MSFT
10107,2017-06-30,2017-12-31,2018-03-31,51.565,MSFT
10107,2017-06-30,2017-12-31,2018-04-30,52.836,MSFT
10107,2017-06-30,2018-03-31,2018-05-31,48.931,MSFT
10107,2017-06-30,2018-03-31,2018-06-30,48.817,MSFT
10107,2017-06-30,2018-03-31,2018-07-31,52.515,MSFT
10107,2018-06-30,2018-06-30,2018-08-31,52.737,MSFT
10107,2018-06-30,2018-06-30,2018-09-30,53.695,MSFT
10107,2018-06-30,2018-06-30,2018-10-31,50.146,MSFT
10107,2018-06-30,2018-09-30,2018-11-30,46.012,MSFT
10107,2018-06-30,2018-09-30,2018-12-31,42.145,MSFT
10107,2018-06-30,2018-09-30,2019-01-31,43.332,MSFT
10107,2018-06-30,2018-12-31,2019-02-28,25.993,MSFT
10107,2018-06-30,2018-12-31,2019-03-31,27.364,MSFT
10107,2018-06-30,2018-12-31,2019-04-30,30.302,MSFT
10107,2018-06-30,2019-03-31,2019-05-31,27.484,MSFT
10107,2018-06-30,2019-03-31,2019-06-30,29.769,MSFT
10107,2018-06-30,2019-03-31,2019-07-31,30.282,MSFT
10107,2019-06-30,2019-06-30,2019-08-31,27.245,MSFT
10107,2019-06-30,2019-06-30,2019-09-30,27.476,MSFT
10107,2019-06-30,2019-06-30,2019-10-31,28.334,MSFT
10107,2019-06-30,2019-09-30,2019-11-30,28.508,MSFT
10107,2019-06-30,2019-09-30,2019-12-31,29.699,MSFT
10107,2019-06-30,2019-09-30,2020-01-31,32.058,MSFT
10107,2019-06-30,2019-12-31,2020-02-29,28.176,MSFT
10107,2019-06-30,2019-12-31,2020-03-31,27.428,MSFT
10107,2019-06-30,2019-12-31,2020-04-30,31.167,MSFT
10107,2019-06-30,2020-03-31,2020-05-31,30.491,MSFT
10107,2019-06-30,2020-03-31,2020-06-30,33.862,MSFT
10107,2019-06-30,2020-03-31,2020-07-31,34.111,MSFT
10107,2020-06-30,2020-06-30,2020-08-31,39.155,MSFT
10107,2020-06-30,2020-06-30,2020-09-30,36.516,MSFT
10107,2020-06-30,2020-06-30,2020-10-31,35.151,MSFT
10107,2020-06-30,2020-09-30,2020-11-30,34.583,MSFT
10107,2020-06-30,2020-09-30,2020-12-31,35.932,MSFT
10107,2020-06-30,2020-09-30,2021-01-31,37.473,MSFT
10107,2020-06-30,2020-12-31,2021-02-28,34.632,MSFT
10107,2020-06-30,2020-12-31,2021-03-31,35.137,MSFT
10107,2020-06-30,2020-12-31,2021-04-30,37.583,MSFT
10107,2020-06-30,2021-03-31,2021-05-31,34.016,MSFT
10107,2020-06-30,2021-03-31,2021-06-30,36.907,MSFT
10107,2020-06-30,2021-03-31,2021-07-31,38.816,MSFT
10107,2021-06-30,2021-06-30,2021-08-31,37.501,MSFT
10107,2021-06-30,2021-06-30,2021-09-30,35.021,MSFT
10107,2021-06-30,2021-06-30,2021-10-31,41.195,MSFT
10107,2021-06-30,2021-09-30,2021-11-30,36.979,MSFT
10107,2021-06-30,2021-09-30,2021-12-31,37.620,MSFT
10107,2021-06-30,2021-09-30,2022-01-31,34.785,MSFT
10107,2021-06-30,2021-12-31,2022-02-28,31.820,MSFT
10107,2021-06-30,2021-12-31,2022-03-31,32.834,MSFT
10107,2021-06-30,2021-12-31,2022-04-30,29.555,MSFT
10107,2021-06-30,2022-03-31,2022-05-31,28.379,MSFT
10107,2021-06-30,2022-03-31,2022-06-30,26.809,MSFT
10107,2021-06-30,2022-03-31,2022-07-31,29.305,MSFT
10107,2022-06-30,2022-06-30,2022-08-31,27.095,MSFT
10107,2022-06-30,2022-06-30,2022-09-30,24.135,MSFT
10107,2022-06-30,2022-06-30,2022-10-31,24.055,MSFT
10107,2022-06-30,2022-09-30,2022-11-30,27.494,MSFT
10107,2022-06-30,2022-09-30,2022-12-31,25.843,MSFT
10138,2008-12-31,2009-09-30,2010-01-31,42.776,TROW
10138,2009-12-31,2009-12-31,2010-02-28,30.721,TROW
10138,2009-12-31,2009-12-31,2010-03-31,33.315,TROW
10138,2009-12-31,2009-12-31,2010-04-30,34.873,TROW
10138,2009-12-31,2010-03-31,2010-05-31,24.515,TROW
10138,2009-12-31,2010-03-31,2010-06-30,21.975,TROW
10138,2009-12-31,2010-03-31,2010-07-31,23.876,TROW
10138,2009-12-31,2010-06-30,2010-08-31,19.549,TROW
10138,2009-12-31,2010-06-30,2010-09-30,22.350,TROW
10138,2009-12-31,2010-06-30,2010-10-31,24.674,TROW
10138,2009-12-31,2010-09-30,2010-11-30,24.508,TROW
10138,2009-12-31,2010-09-30,2010-12-31,27.118,TROW
10138,2009-12-31,2010-09-30,2011-01-31,27.697,TROW
10138,2010-12-31,2010-12-31,2011-02-28,26.474,TROW
10138,2010-12-31,2010-12-31,2011-03-31,26.253,TROW
10138,2010-12-31,2010-12-31,2011-04-30,25.395,TROW
10138,2010-12-31,2011-03-31,2011-05-31,23.708,TROW
10138,2010-12-31,2011-03-31,2011-06-30,22.599,TROW
10138,2010-12-31,2011-03-31,2011-07-31,21.273,TROW
10138,2010-12-31,2011-06-30,2011-08-31,18.765,TROW
10138,2010-12-31,2011-06-30,2011-09-30,16.761,TROW
10138,2010-12-31,2011-06-30,2011-10-31,18.540,TROW
10138,2010-12-31,2011-09-30,2011-11-30,19.438,TROW
10138,2010-12-31,2011-09-30,2011-12-31,19.503,TROW
10138,2010-12-31,2011-09-30,2012-01-31,19.808,TROW
10138,2011-12-31,2011-12-31,2012-02-29,21.092,TROW
10138,2011-12-31,2011-12-31,2012-03-31,22.363,TROW
10138,2011-12-31,2011-12-31,2012-04-30,21.615,TROW
10138,2011-12-31,2012-03-31,2012-05-31,19.522,TROW
10138,2011-12-31,2012-03-31,2012-06-30,21.342,TROW
10138,2011-12-31,2012-03-31,2012-07-31,20.593,TROW
10138,2011-12-31,2012-06-30,2012-08-31,20.617,TROW
10138,2011-12-31,2012-06-30,2012-09-30,21.242,TROW
10138,2011-12-31,2012-06-30,2012-10-31,21.772,TROW
10138,2011-12-31,2012-09-30,2012-11-30,20.146,TROW
10138,2011-12-31,2012-09-30,2012-12-31,20.286,TROW
10138,2011-12-31,2012-09-30,2013-01-31,22.246,TROW
10138,2012-12-31,2012-12-31,2013-02-28,21.188,TROW
10138,2012-12-31,2012-12-31,2013-03-31,22.283,TROW
10138,2012-12-31,2012-12-31,2013-04-30,21.577,TROW
10138,2012-12-31,2013-03-31,2013-05-31,21.565,TROW
10138,2012-12-31,2013-03-31,2013-06-30,20.795,TROW
10138,2012-12-31,2013-03-31,2013-07-31,21.375,TROW
10138,2012-12-31,2013-06-30,2013-08-31,19.216,TROW
10138,2012-12-31,2013-06-30,2013-09-30,19.707,TROW
10138,2012-12-31,2013-06-30,2013-10-31,21.208,TROW
10138,2012-12-31,2013-09-30,2013-11-30,21.687,TROW
10138,2012-12-31,2013-09-30,2013-12-31,22.580,TROW
10138,2012-12-31,2013-09-30,2014-01-31,21.143,TROW
10138,2013-12-31,2013-12-31,2014-02-28,20.813,TROW
10138,2013-12-31,2013-12-31,2014-03-31,21.115,TROW
10138,2013-12-31,2013-12-31,2014-04-30,21.059,TROW
10138,2013-12-31,2014-03-31,2014-05-31,19.885,TROW
10138,2013-12-31,2014-03-31,2014-06-30,20.588,TROW
10138,2013-12-31,2014-03-31,2014-07-31,18.941,TROW
10138,2013-12-31,2014-06-30,2014-08-31,18.792,TROW
10138,2013-12-31,2014-06-30,2014-09-30,18.190,TROW
10138,2013-12-31,2014-06-30,2014-10-31,19.046,TROW
10138,2013-12-31,2014-09-30,2014-11-30,18.842,TROW
10138,2013-12-31,2014-09-30,2014-12-31,19.381,TROW
10138,2013-12-31,2014-09-30,2015-01-31,17.770,TROW
10138,2014-12-31,2014-12-31,2015-02-28,18.154,TROW
10138,2014-12-31,2014-12-31,2015-03-31,17.798,TROW
10138,2014-12-31,2014-12-31,2015-04-30,17.842,TROW
10138,2014-12-31,2015-03-31,2015-05-31,17.695,TROW
10138,2014-12-31,2015-03-31,2015-06-30,17.046,TROW
10138,2014-12-31,2015-03-31,2015-07-31,16.914,TROW
10138,2014-12-31,2015-06-30,2015-08-31,15.326,TROW
10138,2014-12-31,2015-06-30,2015-09-30,14.819,TROW
10138,2014-12-31,2015-06-30,2015-10-31,16.124,TROW
10138,2014-12-31,2015-09-30,2015-11-30,16.447,TROW
10138,2014-12-31,2015-09-30,2015-12-31,15.441,TROW
10138,2014-12-31,2015-09-30,2016-01-31,15.324,TROW
10138,2015-12-31,2015-12-31,2016-02-29,14.927,TROW
10138,2015-12-31,2015-12-31,2016-03-31,15.866,TROW
10138,2015-12-31,2015-12-31,2016-04-30,16.261,TROW
10138,2015-12-31,2016-03-31,2016-05-31,16.572,TROW
10138,2015-12-31,2016-03-31,2016-06-30,15.692,TROW
10138,2015-12-31,2016-03-31,2016-07-31,15.202,TROW
10138,2015-12-31,2016-06-30,2016-08-31,16.557,TROW
10138,2015-12-31,2016-06-30,2016-09-30,15.833,TROW
10138,2015-12-31,2016-06-30,2016-10-31,15.240,TROW
10138,2015-12-31,2016-09-30,2016-11-30,16.756,TROW
10138,2015-12-31,2016-09-30,2016-12-31,17.027,TROW
10138,2015-12-31,2016-09-30,2017-01-31,15.258,TROW
10138,2016-12-31,2016-12-31,2017-02-28,14.992,TROW
10138,2016-12-31,2016-12-31,2017-03-31,14.347,TROW
10138,2016-12-31,2016-12-31,2017-04-30,14.924,TROW
10138,2016-12-31,2017-03-31,2017-05-31,13.785,TROW
10138,2016-12-31,2017-03-31,2017-06-30,14.523,TROW
10138,2016-12-31,2017-03-31,2017-07-31,16.188,TROW
10138,2016-12-31,2017-06-30,2017-08-31,14.495,TROW
10138,2016-12-31,2017-06-30,2017-09-30,15.576,TROW
10138,2016-12-31,2017-06-30,2017-10-31,15.962,TROW
10138,2016-12-31,2017-09-30,2017-11-30,16.872,TROW
10138,2016-12-31,2017-09-30,2017-12-31,17.202,TROW
10138,2016-12-31,2017-09-30,2018-01-31,18.300,TROW
10138,2017-12-31,2017-12-31,2018-02-28,18.744,TROW
10138,2017-12-31,2017-12-31,2018-03-31,18.085,TROW
10138,2017-12-31,2017-12-31,2018-04-30,19.065,TROW
10138,2017-12-31,2018-03-31,2018-05-31,19.584,TROW
10138,2017-12-31,2018-03-31,2018-06-30,18.724,TROW
10138,2017-12-31,2018-03-31,2018-07-31,19.206,TROW
10138,2017-12-31,2018-06-30,2018-08-31,17.884,TROW
10138,2017-12-31,2018-06-30,2018-09-30,16.849,TROW
10138,2017-12-31,2018-06-30,2018-10-31,14.968,TROW
10138,2017-12-31,2018-09-30,2018-11-30,13.762,TROW
10138,2017-12-31,2018-09-30,2018-12-31,12.787,TROW
10138,2017-12-31,2018-09-30,2019-01-31,12.945,TROW
10138,2018-12-31,2018-12-31,2019-02-28,13.814,TROW
10138,2018-12-31,2018-12-31,2019-03-31,13.772,TROW
10138,2018-12-31,2018-12-31,2019-04-30,14.787,TROW
10138,2018-12-31,2019-03-31,2019-05-31,13.361,TROW
10138,2018-12-31,2019-03-31,2019-06-30,14.493,TROW
10138,2018-12-31,2019-03-31,2019-07-31,14.979,TROW
10138,2018-12-31,2019-06-30,2019-08-31,13.932,TROW
10138,2018-12-31,2019-06-30,2019-09-30,14.389,TROW
10138,2018-12-31,2019-06-30,2019-10-31,14.584,TROW
10138,2018-12-31,2019-09-30,2019-11-30,15.680,TROW
10138,2018-12-31,2019-09-30,2019-12-31,15.462,TROW
10138,2018-12-31,2019-09-30,2020-01-31,16.945,TROW
10138,2019-12-31,2019-12-31,2020-02-29,13.564,TROW
10138,2019-12-31,2019-12-31,2020-03-31,11.224,TROW
10138,2019-12-31,2019-12-31,2020-04-30,13.291,TROW
10138,2019-12-31,2020-03-31,2020-05-31,15.056,TROW
10138,2019-12-31,2020-03-31,2020-06-30,15.380,TROW
10138,2019-12-31,2020-03-31,2020-07-31,17.198,TROW
10138,2019-12-31,2020-06-30,2020-08-31,16.533,TROW
10138,2019-12-31,2020-06-30,2020-09-30,15.228,TROW
10138,2019-12-31,2020-06-30,2020-10-31,15.043,TROW
10138,2019-12-31,2020-09-30,2020-11-30,16.113,TROW
10138,2019-12-31,2020-09-30,2020-12-31,17.010,TROW
10138,2019-12-31,2020-09-30,2021-01-31,17.582,TROW
10138,2020-12-31,2020-12-31,2021-02-28,16.246,TROW
10138,2020-12-31,2020-12-31,2021-03-31,17.194,TROW
10138,2020-12-31,2020-12-31,2021-04-30,17.956,TROW
10138,2020-12-31,2021-03-31,2021-05-31,16.244,TROW
10138,2020-12-31,2021-03-31,2021-06-30,16.806,TROW
10138,2020-12-31,2021-03-31,2021-07-31,17.331,TROW
10138,2020-12-31,2021-06-30,2021-08-31,17.641,TROW
10138,2020-12-31,2021-06-30,2021-09-30,15.500,TROW
10138,2020-12-31,2021-06-30,2021-10-31,17.091,TROW
10138,2020-12-31,2021-09-30,2021-11-30,15.068,TROW
10138,2020-12-31,2021-09-30,2021-12-31,14.818,TROW
10138,2020-12-31,2021-09-30,2022-01-31,11.638,TROW
10138,2021-12-31,2021-12-31,2022-02-28,11.018,TROW
10138,2021-12-31,2021-12-31,2022-03-31,11.524,TROW
10138,2021-12-31,2021-12-31,2022-04-30,9.378,TROW
10138,2021-12-31,2022-03-31,2022-05-31,10.282,TROW
10138,2021-12-31,2022-03-31,2022-06-30,9.192,TROW
10138,2021-12-31,2022-03-31,2022-07-31,9.989,TROW
10138,2021-12-31,2022-06-30,2022-08-31,11.572,TROW
10138,2021-12-31,2022-06-30,2022-09-30,10.126,TROW
10138,2021-12-31,2022-06-30,2022-10-31,10.237,TROW
10138,2021-12-31,2022-09-30,2022-11-30,14.325,TROW
10138,2021-12-31,2022-09-30,2022-12-31,12.507,TROW
10145,2008-12-31,2009-09-30,2010-01-31,13.278,HON
10145,2009-12-31,2009-12-31,2010-02-28,14.091,HON
10145,2009-12-31,2009-12-31,2010-03-31,15.884,HON
10145,2009-12-31,2009-12-31,2010-04-30,16.656,HON
10145,2009-12-31,2010-03-31,2010-05-31,14.647,HON
10145,2009-12-31,2010-03-31,2010-06-30,13.366,HON
10145,2009-12-31,2010-03-31,2010-07-31,14.678,HON
10145,2009-12-31,2010-06-30,2010-08-31,12.891,HON
10145,2009-12-31,2010-06-30,2010-09-30,14.502,HON
10145,2009-12-31,2010-06-30,2010-10-31,15.548,HON
10145,2009-12-31,2010-09-30,2010-11-30,16.737,HON
10145,2009-12-31,2010-09-30,2010-12-31,17.899,HON
10145,2009-12-31,2010-09-30,2011-01-31,18.859,HON
10145,2010-12-31,2010-12-31,2011-02-28,22.359,HON
10145,2010-12-31,2010-12-31,2011-03-31,23.054,HON
10145,2010-12-31,2010-12-31,2011-04-30,23.641,HON
10145,2010-12-31,2011-03-31,2011-05-31,21.655,HON
10145,2010-12-31,2011-03-31,2011-06-30,21.669,HON
10145,2010-12-31,2011-03-31,2011-07-31,19.309,HON
10145,2010-12-31,2011-06-30,2011-08-31,15.727,HON
10145,2010-12-31,2011-06-30,2011-09-30,14.444,HON
10145,2010-12-31,2011-06-30,2011-10-31,17.237,HON
10145,2010-12-31,2011-09-30,2011-11-30,17.082,HON
10145,2010-12-31,2011-09-30,2011-12-31,17.145,HON
10145,2010-12-31,2011-09-30,2012-01-31,18.309,HON
10145,2011-12-31,2011-12-31,2012-02-29,25.349,HON
10145,2011-12-31,2011-12-31,2012-03-31,25.979,HON
10145,2011-12-31,2011-12-31,2012-04-30,25.813,HON
10145,2011-12-31,2012-03-31,2012-05-31,22.175,HON
10145,2011-12-31,2012-03-31,2012-06-30,22.247,HON
10145,2011-12-31,2012-03-31,2012-07-31,23.127,HON
10145,2011-12-31,2012-06-30,2012-08-31,21.974,HON
10145,2011-12-31,2012-06-30,2012-09-30,22.462,HON
10145,2011-12-31,2012-06-30,2012-10-31,23.023,HON
10145,2011-12-31,2012-09-30,2012-11-30,20.581,HON
10145,2011-12-31,2012-09-30,2012-12-31,21.299,HON
10145,2011-12-31,2012-09-30,2013-01-31,22.899,HON
10145,2012-12-31,2012-12-31,2013-02-28,18.997,HON
10145,2012-12-31,2012-12-31,2013-03-31,20.420,HON
10145,2012-12-31,2012-12-31,2013-04-30,19.930,HON
10145,2012-12-31,2013-03-31,2013-05-31,20.274,HON
10145,2012-12-31,2013-03-31,2013-06-30,20.501,HON
10145,2012-12-31,2013-03-31,2013-07-31,21.442,HON
10145,2012-12-31,2013-06-30,2013-08-31,19.843,HON
10145,2012-12-31,2013-06-30,2013-09-30,20.708,HON
10145,2012-12-31,2013-06-30,2013-10-31,21.628,HON
10145,2012-12-31,2013-09-30,2013-11-30,21.854,HON
10145,2012-12-31,2013-09-30,2013-12-31,22.560,HON
10145,2012-12-31,2013-09-30,2014-01-31,22.526,HON
10145,2013-12-31,2013-12-31,2014-02-28,19.195,HON
10145,2013-12-31,2013-12-31,2014-03-31,18.854,HON
10145,2013-12-31,2013-12-31,2014-04-30,18.882,HON
10145,2013-12-31,2014-03-31,2014-05-31,18.667,HON
