gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,dvy,costat
001078,2020-06-30,2020,2,INDL,C,D,STD,ABT,USD,2020Q2,2020Q2,1280.0000,A
001078,2020-09-30,2020,3,INDL,C,D,STD,ABT,USD,2020Q3,2020Q3,1919.0000,A
001078,2020-12-31,2020,4,INDL,C,D,STD,ABT,USD,2020Q4,2020Q4,2560.0000,A
001078,2021-03-31,2021,1,INDL,C,D,STD,ABT,USD,2021Q1,2021Q1,800.0000,A
001078,2021-06-30,2021,2,INDL,C,D,STD,ABT,USD,2021Q2,2021Q2,1603.0000,A
001078,2021-09-30,2021,3,INDL,C,D,STD,ABT,USD,2021Q3,2021Q3,2404.0000,A
001078,2021-12-31,2021,4,INDL,C,D,STD,ABT,USD,2021Q4,2021Q4,3202.0000,A
001078,2022-03-31,2022,1,INDL,C,D,STD,ABT,USD,2022Q1,2022Q1,832.0000,A
001078,2022-06-30,2022,2,INDL,C,D,STD,ABT,USD,2022Q2,2022Q2,1660.0000,A
001078,2022-09-30,2022,3,INDL,C,D,STD,ABT,USD,2022Q3,2022Q3,2486.0000,A
001078,2022-12-31,2022,4,INDL,C,D,STD,ABT,USD,2022Q4,2022Q4,3309.0000,A
001078,2023-03-31,2023,1,INDL,C,D,STD,ABT,USD,2023Q1,2023Q1,890.0000,A
001161,2000-03-31,2000,1,INDL,C,D,STD,AMD,USD,2000Q1,2000Q1,0.0000,A
001161,2000-06-30,2000,2,INDL,C,D,STD,AMD,USD,2000Q2,2000Q2,0.0000,A
001161,2000-09-30,2000,3,INDL,C,D,STD,AMD,USD,2000Q3,2000Q3,0.0000,A
001161,2000-12-31,2000,4,INDL,C,D,STD,AMD,USD,2000Q4,2000Q4,0.0000,A
001161,2001-03-31,2001,1,INDL,C,D,STD,AMD,USD,2001Q1,2001Q1,0.0000,A
001161,2001-06-30,2001,2,INDL,C,D,STD,AMD,USD,2001Q2,2001Q2,0.0000,A
001161,2001-09-30,2001,3,INDL,C,D,STD,AMD,USD,2001Q3,2001Q3,0.0000,A
001161,2001-12-31,2001,4,INDL,C,D,STD,AMD,USD,2001Q4,2001Q4,0.0000,A
001161,2002-03-31,2002,1,INDL,C,D,STD,AMD,USD,2002Q1,2002Q1,0.0000,A
001161,2002-06-30,2002,2,INDL,C,D,STD,AMD,USD,2002Q2,2002Q2,0.0000,A
001161,2002-09-30,2002,3,INDL,C,D,STD,AMD,USD,2002Q3,2002Q3,0.0000,A
001161,2002-12-31,2002,4,INDL,C,D,STD,AMD,USD,2002Q4,2002Q4,0.0000,A
001161,2003-03-31,2003,1,INDL,C,D,STD,AMD,USD,2003Q1,2003Q1,0.0000,A
001161,2003-06-30,2003,2,INDL,C,D,STD,AMD,USD,2003Q2,2003Q2,0.0000,A
001161,2003-09-30,2003,3,INDL,C,D,STD,AMD,USD,2003Q3,2003Q3,0.0000,A
001161,2003-12-31,2003,4,INDL,C,D,STD,AMD,USD,2003Q4,2003Q4,0.0000,A
001161,2004-03-31,2004,1,INDL,C,D,STD,AMD,USD,2004Q1,2004Q1,0.0000,A
001161,2004-06-30,2004,2,INDL,C,D,STD,AMD,USD,2004Q2,2004Q2,0.0000,A
001161,2004-09-30,2004,3,INDL,C,D,STD,AMD,USD,2004Q3,2004Q3,0.0000,A
001161,2004-12-31,2004,4,INDL,C,D,STD,AMD,USD,2004Q4,2004Q4,0.0000,A
001161,2005-03-31,2005,1,INDL,C,D,STD,AMD,USD,2005Q1,2005Q1,0.0000,A
001161,2005-06-30,2005,2,INDL,C,D,STD,AMD,USD,2005Q2,2005Q2,0.0000,A
001161,2005-09-30,2005,3,INDL,C,D,STD,AMD,USD,2005Q3,2005Q3,0.0000,A
001161,2005-12-31,2005,4,INDL,C,D,STD,AMD,USD,2005Q4,2005Q4,0.0000,A
001161,2006-03-31,2006,1,INDL,C,D,STD,AMD,USD,2006Q1,2006Q1,0.0000,A
001161,2006-06-30,2006,2,INDL,C,D,STD,AMD,USD,2006Q2,2006Q2,0.0000,A
001161,2006-09-30,2006,3,INDL,C,D,STD,AMD,USD,2006Q3,2006Q3,0.0000,A
001161,2006-12-31,2006,4,INDL,C,D,STD,AMD,USD,2006Q4,2006Q4,0.0000,A
001161,2007-03-31,2007,1,INDL,C,D,STD,AMD,USD,2007Q1,2007Q1,0.0000,A
001161,2007-06-30,2007,2,INDL,C,D,STD,AMD,USD,2007Q2,2007Q2,0.0000,A
001161,2007-09-30,2007,3,INDL,C,D,STD,AMD,USD,2007Q3,2007Q3,0.0000,A
001161,2007-12-31,2007,4,INDL,C,D,STD,AMD,USD,2007Q4,2007Q4,0.0000,A
001161,2008-03-31,2008,1,INDL,C,D,STD,AMD,USD,2008Q1,2008Q1,0.0000,A
001161,2008-06-30,2008,2,INDL,C,D,STD,AMD,USD,2008Q2,2008Q2,0.0000,A
001161,2008-09-30,2008,3,INDL,C,D,STD,AMD,USD,2008Q3,2008Q3,0.0000,A
001161,2008-12-31,2008,4,INDL,C,D,STD,AMD,USD,2008Q4,2008Q4,0.0000,A
001161,2009-03-31,2009,1,INDL,C,D,STD,AMD,USD,2009Q1,2009Q1,0.0000,A
001161,2009-06-30,2009,2,INDL,C,D,STD,AMD,USD,2009Q2,2009Q2,0.0000,A
001161,2009-09-30,2009,3,INDL,C,D,STD,AMD,USD,2009Q3,2009Q3,0.0000,A
001161,2009-12-31,2009,4,INDL,C,D,STD,AMD,USD,2009Q4,2009Q4,0.0000,A
001161,2010-03-31,2010,1,INDL,C,D,STD,AMD,USD,2010Q1,2010Q1,0.0000,A
001161,2010-06-30,2010,2,INDL,C,D,STD,AMD,USD,2010Q2,2010Q2,0.0000,A
001161,2010-09-30,2010,3,INDL,C,D,STD,AMD,USD,2010Q3,2010Q3,0.0000,A
001161,2010-12-31,2010,4,INDL,C,D,STD,AMD,USD,2010Q4,2010Q4,0.0000,A
001161,2011-03-31,2011,1,INDL,C,D,STD,AMD,USD,2011Q1,2011Q1,0.0000,A
001161,2011-06-30,2011,2,INDL,C,D,STD,AMD,USD,2011Q2,2011Q2,0.0000,A
001161,2011-09-30,2011,3,INDL,C,D,STD,AMD,USD,2011Q3,2011Q3,0.0000,A
001161,2011-12-31,2011,4,INDL,C,D,STD,AMD,USD,2011Q4,2011Q4,0.0000,A
001161,2012-03-31,2012,1,INDL,C,D,STD,AMD,USD,2012Q1,2012Q1,0.0000,A
001161,2012-06-30,2012,2,INDL,C,D,STD,AMD,USD,2012Q2,2012Q2,0.0000,A
001161,2012-09-30,2012,3,INDL,C,D,STD,AMD,USD,2012Q3,2012Q3,0.0000,A
001161,2012-12-31,2012,4,INDL,C,D,STD,AMD,USD,2012Q4,2012Q4,0.0000,A
001161,2013-03-31,2013,1,INDL,C,D,STD,AMD,USD,2013Q1,2013Q1,0.0000,A
001161,2013-06-30,2013,2,INDL,C,D,STD,AMD,USD,2013Q2,2013Q2,0.0000,A
001161,2013-09-30,2013,3,INDL,C,D,STD,AMD,USD,2013Q3,2013Q3,0.0000,A
001161,2013-12-31,2013,4,INDL,C,D,STD,AMD,USD,2013Q4,2013Q4,0.0000,A
001161,2014-03-31,2014,1,INDL,C,D,STD,AMD,USD,2014Q1,2014Q1,0.0000,A
001161,2014-06-30,2014,2,INDL,C,D,STD,AMD,USD,2014Q2,2014Q2,0.0000,A
001161,2014-09-30,2014,3,INDL,C,D,STD,AMD,USD,2014Q3,2014Q3,0.0000,A
001161,2014-12-31,2014,4,INDL,C,D,STD,AMD,USD,2014Q4,2014Q4,0.0000,A
001161,2015-03-31,2015,1,INDL,C,D,STD,AMD,USD,2015Q1,2015Q1,0.0000,A
001161,2015-06-30,2015,2,INDL,C,D,STD,AMD,USD,2015Q2,2015Q2,0.0000,A
001161,2015-09-30,2015,3,INDL,C,D,STD,AMD,USD,2015Q3,2015Q3,0.0000,A
001161,2015-12-31,2015,4,INDL,C,D,STD,AMD,USD,2015Q4,2015Q4,0.0000,A
001161,2016-03-31,2016,1,INDL,C,D,STD,AMD,USD,2016Q1,2016Q1,0.0000,A
001161,2016-06-30,2016,2,INDL,C,D,STD,AMD,USD,2016Q2,2016Q2,0.0000,A
001161,2016-09-30,2016,3,INDL,C,D,STD,AMD,USD,2016Q3,2016Q3,0.0000,A
001161,2016-12-31,2016,4,INDL,C,D,STD,AMD,USD,2016Q4,2016Q4,0.0000,A
001161,2017-03-31,2017,1,INDL,C,D,STD,AMD,USD,2017Q1,2017Q1,0.0000,A
001161,2017-06-30,2017,2,INDL,C,D,STD,AMD,USD,2017Q2,2017Q2,0.0000,A
001161,2017-09-30,2017,3,INDL,C,D,STD,AMD,USD,2017Q3,2017Q3,0.0000,A
001161,2017-12-31,2017,4,INDL,C,D,STD,AMD,USD,2017Q4,2017Q4,0.0000,A
001161,2018-03-31,2018,1,INDL,C,D,STD,AMD,USD,2018Q1,2018Q1,0.0000,A
001161,2018-06-30,2018,2,INDL,C,D,STD,AMD,USD,2018Q2,2018Q2,0.0000,A
001161,2018-09-30,2018,3,INDL,C,D,STD,AMD,USD,2018Q3,2018Q3,0.0000,A
001161,2018-12-31,2018,4,INDL,C,D,STD,AMD,USD,2018Q4,2018Q4,0.0000,A
001161,2019-03-31,2019,1,INDL,C,D,STD,AMD,USD,2019Q1,2019Q1,0.0000,A
001161,2019-06-30,2019,2,INDL,C,D,STD,AMD,USD,2019Q2,2019Q2,0.0000,A
001161,2019-09-30,2019,3,INDL,C,D,STD,AMD,USD,2019Q3,2019Q3,0.0000,A
001161,2019-12-31,2019,4,INDL,C,D,STD,AMD,USD,2019Q4,2019Q4,0.0000,A
001161,2020-03-31,2020,1,INDL,C,D,STD,AMD,USD,2020Q1,2020Q1,0.0000,A
001161,2020-06-30,2020,2,INDL,C,D,STD,AMD,USD,2020Q2,2020Q2,0.0000,A
001161,2020-09-30,2020,3,INDL,C,D,STD,AMD,USD,2020Q3,2020Q3,0.0000,A
001161,2020-12-31,2020,4,INDL,C,D,STD,AMD,USD,2020Q4,2020Q4,0.0000,A
001161,2021-03-31,2021,1,INDL,C,D,STD,AMD,USD,2021Q1,2021Q1,0.0000,A
001161,2021-06-30,2021,2,INDL,C,D,STD,AMD,USD,2021Q2,2021Q2,0.0000,A
001161,2021-09-30,2021,3,INDL,C,D,STD,AMD,USD,2021Q3,2021Q3,0.0000,A
001161,2021-12-31,2021,4,INDL,C,D,STD,AMD,USD,2021Q4,2021Q4,0.0000,A
001161,2022-03-31,2022,1,INDL,C,D,STD,AMD,USD,2022Q1,2022Q1,0.0000,A
001161,2022-06-30,2022,2,INDL,C,D,STD,AMD,USD,2022Q2,2022Q2,0.0000,A
001161,2022-09-30,2022,3,INDL,C,D,STD,AMD,USD,2022Q3,2022Q3,0.0000,A
001161,2022-12-31,2022,4,INDL,C,D,STD,AMD,USD,2022Q4,2022Q4,0.0000,A
001161,2023-03-31,2023,1,INDL,C,D,STD,AMD,USD,2023Q1,2023Q1,0.0000,A
001209,2000-03-31,2000,2,INDL,C,D,STD,APD,USD,2000Q1,2000Q2,76.8000,A
001209,2000-06-30,2000,3,INDL,C,D,STD,APD,USD,2000Q2,2000Q3,115.2000,A
001209,2000-09-30,2000,4,INDL,C,D,STD,APD,USD,2000Q3,2000Q4,155.7000,A
001209,2000-12-31,2001,1,INDL,C,D,STD,APD,USD,2000Q4,2001Q1,40.7000,A
001209,2001-03-31,2001,2,INDL,C,D,STD,APD,USD,2001Q1,2001Q2,81.5000,A
001209,2001-06-30,2001,3,INDL,C,D,STD,APD,USD,2001Q2,2001Q3,122.2000,A
001209,2001-09-30,2001,4,INDL,C,D,STD,APD,USD,2001Q3,2001Q4,165.2000,A
001209,2001-12-31,2002,1,INDL,C,D,STD,APD,USD,2001Q4,2002Q1,43.1000,A
001209,2002-03-31,2002,2,INDL,C,D,STD,APD,USD,2002Q1,2002Q2,86.2000,A
001209,2002-06-30,2002,3,INDL,C,D,STD,APD,USD,2002Q2,2002Q3,129.8000,A
001209,2002-09-30,2002,4,INDL,C,D,STD,APD,USD,2002Q3,2002Q4,175.6000,A
001209,2002-12-31,2003,1,INDL,C,D,STD,APD,USD,2002Q4,2003Q1,45.9000,A
001209,2003-03-31,2003,2,INDL,C,D,STD,APD,USD,2003Q1,2003Q2,91.9000,A
001209,2003-06-30,2003,3,INDL,C,D,STD,APD,USD,2003Q2,2003Q3,138.0000,A
001209,2003-09-30,2003,4,INDL,C,D,STD,APD,USD,2003Q3,2003Q4,188.6000,A
001209,2003-12-31,2004,1,INDL,C,D,STD,APD,USD,2003Q4,2004Q1,50.9000,A
001209,2004-03-31,2004,2,INDL,C,D,STD,APD,USD,2004Q1,2004Q2,102.2000,A
001209,2004-06-30,2004,3,INDL,C,D,STD,APD,USD,2004Q2,2004Q3,153.7000,A
001209,2004-09-30,2004,4,INDL,C,D,STD,APD,USD,2004Q3,2004Q4,218.9000,A
001209,2004-12-31,2005,1,INDL,C,D,STD,APD,USD,2004Q4,2005Q1,65.5000,A
001209,2005-03-31,2005,2,INDL,C,D,STD,APD,USD,2005Q1,2005Q2,131.3000,A
001209,2005-06-30,2005,3,INDL,C,D,STD,APD,USD,2005Q2,2005Q3,204.7000,A
001209,2005-09-30,2005,4,INDL,C,D,STD,APD,USD,2005Q3,2005Q4,276.2000,A
001209,2005-12-31,2006,1,INDL,C,D,STD,APD,USD,2005Q4,2006Q1,71.0000,A
001209,2006-03-31,2006,2,INDL,C,D,STD,APD,USD,2006Q1,2006Q2,142.2000,A
001209,2006-06-30,2006,3,INDL,C,D,STD,APD,USD,2006Q2,2006Q3,218.2000,A
001209,2006-09-30,2006,4,INDL,C,D,STD,APD,USD,2006Q3,2006Q4,293.6000,A
001209,2006-12-31,2007,1,INDL,C,D,STD,APD,USD,2006Q4,2007Q1,73.9000,A
001209,2007-03-31,2007,2,INDL,C,D,STD,APD,USD,2007Q1,2007Q2,147.5000,A
001209,2007-06-30,2007,3,INDL,C,D,STD,APD,USD,2007Q2,2007Q3,229.9000,A
001209,2007-09-30,2007,4,INDL,C,D,STD,APD,USD,2007Q3,2007Q4,312.0000,A
001209,2007-12-31,2008,1,INDL,C,D,STD,APD,USD,2007Q4,2008Q1,81.9000,A
001209,2008-03-31,2008,2,INDL,C,D,STD,APD,USD,2008Q1,2008Q2,163.4000,A
001209,2008-06-30,2008,3,INDL,C,D,STD,APD,USD,2008Q2,2008Q3,256.1000,A
001209,2008-09-30,2008,4,INDL,C,D,STD,APD,USD,2008Q3,2008Q4,349.3000,A
001209,2008-12-31,2009,1,INDL,C,D,STD,APD,USD,2008Q4,2009Q1,92.1000,A
001209,2009-03-31,2009,2,INDL,C,D,STD,APD,USD,2009Q1,2009Q2,184.3000,A
001209,2009-06-30,2009,3,INDL,C,D,STD,APD,USD,2009Q2,2009Q3,278.8000,A
001209,2009-09-30,2009,4,INDL,C,D,STD,APD,USD,2009Q3,2009Q4,373.3000,A
001209,2009-12-31,2010,1,INDL,C,D,STD,APD,USD,2009Q4,2010Q1,95.1000,A
001209,2010-03-31,2010,2,INDL,C,D,STD,APD,USD,2010Q1,2010Q2,190.5000,A
001209,2010-06-30,2010,3,INDL,C,D,STD,APD,USD,2010Q2,2010Q3,294.6000,A
001209,2010-09-30,2010,4,INDL,C,D,STD,APD,USD,2010Q3,2010Q4,398.7000,A
001209,2010-12-31,2011,1,INDL,C,D,STD,APD,USD,2010Q4,2011Q1,104.8000,A
001209,2011-03-31,2011,2,INDL,C,D,STD,APD,USD,2011Q1,2011Q2,210.1000,A
001209,2011-06-30,2011,3,INDL,C,D,STD,APD,USD,2011Q2,2011Q3,333.0000,A
001209,2011-09-30,2011,4,INDL,C,D,STD,APD,USD,2011Q3,2011Q4,456.7000,A
001209,2011-12-31,2012,1,INDL,C,D,STD,APD,USD,2011Q4,2012Q1,121.9000,A
001209,2012-03-31,2012,2,INDL,C,D,STD,APD,USD,2012Q1,2012Q2,244.1000,A
001209,2012-06-30,2012,3,INDL,C,D,STD,APD,USD,2012Q2,2012Q3,379.4000,A
001209,2012-09-30,2012,4,INDL,C,D,STD,APD,USD,2012Q3,2012Q4,514.9000,A
001209,2012-12-31,2013,1,INDL,C,D,STD,APD,USD,2012Q4,2013Q1,136.0000,A
001209,2013-03-31,2013,2,INDL,C,D,STD,APD,USD,2013Q1,2013Q2,268.9000,A
001209,2013-06-30,2013,3,INDL,C,D,STD,APD,USD,2013Q2,2013Q3,416.8000,A
001209,2013-09-30,2013,4,INDL,C,D,STD,APD,USD,2013Q3,2013Q4,565.6000,A
001209,2013-12-31,2014,1,INDL,C,D,STD,APD,USD,2013Q4,2014Q1,149.9000,A
001209,2014-03-31,2014,2,INDL,C,D,STD,APD,USD,2014Q1,2014Q2,300.2000,A
001209,2014-06-30,2014,3,INDL,C,D,STD,APD,USD,2014Q2,2014Q3,463.7000,A
001209,2014-09-30,2014,4,INDL,C,D,STD,APD,USD,2014Q3,2014Q4,627.7000,A
001209,2014-12-31,2015,1,INDL,C,D,STD,APD,USD,2014Q4,2015Q1,164.4000,A
001209,2015-03-31,2015,2,INDL,C,D,STD,APD,USD,2015Q1,2015Q2,329.4000,A
001209,2015-06-30,2015,3,INDL,C,D,STD,APD,USD,2015Q2,2015Q3,503.4000,A
001209,2015-09-30,2015,4,INDL,C,D,STD,APD,USD,2015Q3,2015Q4,677.5000,A
001209,2015-12-31,2016,1,INDL,C,D,STD,APD,USD,2015Q4,2016Q1,174.4000,A
001209,2016-03-31,2016,2,INDL,C,D,STD,APD,USD,2016Q1,2016Q2,349.1000,A
001209,2016-06-30,2016,3,INDL,C,D,STD,APD,USD,2016Q2,2016Q3,534.9000,A
001209,2016-09-30,2016,4,INDL,C,D,STD,APD,USD,2016Q3,2016Q4,721.2000,A
001209,2016-12-31,2017,1,INDL,C,D,STD,APD,USD,2016Q4,2017Q1,186.9000,A
001209,2017-03-31,2017,2,INDL,C,D,STD,APD,USD,2017Q1,2017Q2,374.0000,A
001209,2017-06-30,2017,3,INDL,C,D,STD,APD,USD,2017Q2,2017Q3,580.9000,A
001209,2017-09-30,2017,4,INDL,C,D,STD,APD,USD,2017Q3,2017Q4,787.9000,A
001209,2017-12-31,2018,1,INDL,C,D,STD,APD,USD,2017Q4,2018Q1,207.5000,A
001209,2018-03-31,2018,2,INDL,C,D,STD,APD,USD,2018Q1,2018Q2,415.5000,A
001209,2018-06-30,2018,3,INDL,C,D,STD,APD,USD,2018Q2,2018Q3,656.6000,A
001209,2018-09-30,2018,4,INDL,C,D,STD,APD,USD,2018Q3,2018Q4,897.8000,A
001209,2018-12-31,2019,1,INDL,C,D,STD,APD,USD,2018Q4,2019Q1,241.5000,A
001209,2019-03-31,2019,2,INDL,C,D,STD,APD,USD,2019Q1,2019Q2,483.1000,A
001209,2019-06-30,2019,3,INDL,C,D,STD,APD,USD,2019Q2,2019Q3,738.4000,A
001209,2019-09-30,2019,4,INDL,C,D,STD,APD,USD,2019Q3,2019Q4,994.0000,A
001209,2019-12-31,2020,1,INDL,C,D,STD,APD,USD,2019Q4,2020Q1,255.7000,A
001209,2020-03-31,2020,2,INDL,C,D,STD,APD,USD,2020Q1,2020Q2,511.7000,A
001209,2020-06-30,2020,3,INDL,C,D,STD,APD,USD,2020Q2,2020Q3,807.6000,A
001209,2020-09-30,2020,4,INDL,C,D,STD,APD,USD,2020Q3,2020Q4,1103.6000,A
001209,2020-12-31,2021,1,INDL,C,D,STD,APD,USD,2020Q4,2021Q1,296.2000,A
001209,2021-03-31,2021,2,INDL,C,D,STD,APD,USD,2021Q1,2021Q2,592.7000,A
001209,2021-06-30,2021,3,INDL,C,D,STD,APD,USD,2021Q2,2021Q3,924.7000,A
001209,2021-09-30,2021,4,INDL,C,D,STD,APD,USD,2021Q3,2021Q4,1256.7000,A
001209,2021-12-31,2022,1,INDL,C,D,STD,APD,USD,2021Q4,2022Q1,332.1000,A
001209,2022-03-31,2022,2,INDL,C,D,STD,APD,USD,2022Q1,2022Q2,664.7000,A
001209,2022-06-30,2022,3,INDL,C,D,STD,APD,USD,2022Q2,2022Q3,1023.9000,A
001209,2022-09-30,2022,4,INDL,C,D,STD,APD,USD,2022Q3,2022Q4,1383.3000,A
001209,2022-12-31,2023,1,INDL,C,D,STD,APD,USD,2022Q4,2023Q1,359.4000,A
001209,2023-03-31,2023,2,INDL,C,D,STD,APD,USD,2023Q1,2023Q2,719.2000,A
001230,2000-03-31,2000,1,INDL,C,D,STD,ALK,USD,2000Q1,2000Q1,0.0000,A
001230,2000-06-30,2000,2,INDL,C,D,STD,ALK,USD,2000Q2,2000Q2,0.0000,A
001230,2000-09-30,2000,3,INDL,C,D,STD,ALK,USD,2000Q3,2000Q3,0.0000,A
001230,2000-12-31,2000,4,INDL,C,D,STD,ALK,USD,2000Q4,2000Q4,0.0000,A
001230,2001-03-31,2001,1,INDL,C,D,STD,ALK,USD,2001Q1,2001Q1,0.0000,A
001230,2001-06-30,2001,2,INDL,C,D,STD,ALK,USD,2001Q2,2001Q2,0.0000,A
001230,2001-09-30,2001,3,INDL,C,D,STD,ALK,USD,2001Q3,2001Q3,0.0000,A
001230,2001-12-31,2001,4,INDL,C,D,STD,ALK,USD,2001Q4,2001Q4,0.0000,A
001230,2002-03-31,2002,1,INDL,C,D,STD,ALK,USD,2002Q1,2002Q1,0.0000,A
001230,2002-06-30,2002,2,INDL,C,D,STD,ALK,USD,2002Q2,2002Q2,0.0000,A
001230,2002-09-30,2002,3,INDL,C,D,STD,ALK,USD,2002Q3,2002Q3,0.0000,A
001230,2002-12-31,2002,4,INDL,C,D,STD,ALK,USD,2002Q4,2002Q4,0.0000,A
001230,2003-03-31,2003,1,INDL,C,D,STD,ALK,USD,2003Q1,2003Q1,0.0000,A
001230,2003-06-30,2003,2,INDL,C,D,STD,ALK,USD,2003Q2,2003Q2,0.0000,A
001230,2003-09-30,2003,3,INDL,C,D,STD,ALK,USD,2003Q3,2003Q3,0.0000,A
001230,2003-12-31,2003,4,INDL,C,D,STD,ALK,USD,2003Q4,2003Q4,0.0000,A
001230,2004-03-31,2004,1,INDL,C,D,STD,ALK,USD,2004Q1,2004Q1,0.0000,A
001230,2004-06-30,2004,2,INDL,C,D,STD,ALK,USD,2004Q2,2004Q2,0.0000,A
001230,2004-09-30,2004,3,INDL,C,D,STD,ALK,USD,2004Q3,2004Q3,0.0000,A
001230,2004-12-31,2004,4,INDL,C,D,STD,ALK,USD,2004Q4,2004Q4,0.0000,A
001230,2005-03-31,2005,1,INDL,C,D,STD,ALK,USD,2005Q1,2005Q1,0.0000,A
001230,2005-06-30,2005,2,INDL,C,D,STD,ALK,USD,2005Q2,2005Q2,0.0000,A
001230,2005-09-30,2005,3,INDL,C,D,STD,ALK,USD,2005Q3,2005Q3,0.0000,A
001230,2005-12-31,2005,4,INDL,C,D,STD,ALK,USD,2005Q4,2005Q4,0.0000,A
001230,2006-03-31,2006,1,INDL,C,D,STD,ALK,USD,2006Q1,2006Q1,0.0000,A
001230,2006-06-30,2006,2,INDL,C,D,STD,ALK,USD,2006Q2,2006Q2,0.0000,A
001230,2006-09-30,2006,3,INDL,C,D,STD,ALK,USD,2006Q3,2006Q3,0.0000,A
001230,2006-12-31,2006,4,INDL,C,D,STD,ALK,USD,2006Q4,2006Q4,0.0000,A
001230,2007-03-31,2007,1,INDL,C,D,STD,ALK,USD,2007Q1,2007Q1,0.0000,A
001230,2007-06-30,2007,2,INDL,C,D,STD,ALK,USD,2007Q2,2007Q2,0.0000,A
001230,2007-09-30,2007,3,INDL,C,D,STD,ALK,USD,2007Q3,2007Q3,0.0000,A
001230,2007-12-31,2007,4,INDL,C,D,STD,ALK,USD,2007Q4,2007Q4,0.0000,A
001230,2008-03-31,2008,1,INDL,C,D,STD,ALK,USD,2008Q1,2008Q1,0.0000,A
001230,2008-06-30,2008,2,INDL,C,D,STD,ALK,USD,2008Q2,2008Q2,0.0000,A
001230,2008-09-30,2008,3,INDL,C,D,STD,ALK,USD,2008Q3,2008Q3,0.0000,A
001230,2008-12-31,2008,4,INDL,C,D,STD,ALK,USD,2008Q4,2008Q4,0.0000,A
001230,2009-03-31,2009,1,INDL,C,D,STD,ALK,USD,2009Q1,2009Q1,0.0000,A
001230,2009-06-30,2009,2,INDL,C,D,STD,ALK,USD,2009Q2,2009Q2,0.0000,A
001230,2009-09-30,2009,3,INDL,C,D,STD,ALK,USD,2009Q3,2009Q3,0.0000,A
001230,2009-12-31,2009,4,INDL,C,D,STD,ALK,USD,2009Q4,2009Q4,0.0000,A
001230,2010-03-31,2010,1,INDL,C,D,STD,ALK,USD,2010Q1,2010Q1,0.0000,A
001230,2010-06-30,2010,2,INDL,C,D,STD,ALK,USD,2010Q2,2010Q2,0.0000,A
001230,2010-09-30,2010,3,INDL,C,D,STD,ALK,USD,2010Q3,2010Q3,0.0000,A
001230,2010-12-31,2010,4,INDL,C,D,STD,ALK,USD,2010Q4,2010Q4,0.0000,A
001230,2011-03-31,2011,1,INDL,C,D,STD,ALK,USD,2011Q1,2011Q1,0.0000,A
001230,2011-06-30,2011,2,INDL,C,D,STD,ALK,USD,2011Q2,2011Q2,0.0000,A
001230,2011-09-30,2011,3,INDL,C,D,STD,ALK,USD,2011Q3,2011Q3,0.0000,A
001230,2011-12-31,2011,4,INDL,C,D,STD,ALK,USD,2011Q4,2011Q4,0.0000,A
001230,2012-03-31,2012,1,INDL,C,D,STD,ALK,USD,2012Q1,2012Q1,0.0000,A
001230,2012-06-30,2012,2,INDL,C,D,STD,ALK,USD,2012Q2,2012Q2,0.0000,A
001230,2012-09-30,2012,3,INDL,C,D,STD,ALK,USD,2012Q3,2012Q3,0.0000,A
001230,2012-12-31,2012,4,INDL,C,D,STD,ALK,USD,2012Q4,2012Q4,0.0000,A
001230,2013-03-31,2013,1,INDL,C,D,STD,ALK,USD,2013Q1,2013Q1,0.0000,A
001230,2013-06-30,2013,2,INDL,C,D,STD,ALK,USD,2013Q2,2013Q2,0.0000,A
001230,2013-09-30,2013,3,INDL,C,D,STD,ALK,USD,2013Q3,2013Q3,14.0000,A
001230,2013-12-31,2013,4,INDL,C,D,STD,ALK,USD,2013Q4,2013Q4,28.0000,A
001230,2014-03-31,2014,1,INDL,C,D,STD,ALK,USD,2014Q1,2014Q1,17.0000,A
001230,2014-06-30,2014,2,INDL,C,D,STD,ALK,USD,2014Q2,2014Q2,34.0000,A
001230,2014-09-30,2014,3,INDL,C,D,STD,ALK,USD,2014Q3,2014Q3,51.0000,A
001230,2014-12-31,2014,4,INDL,C,D,STD,ALK,USD,2014Q4,2014Q4,68.0000,A
001230,2015-03-31,2015,1,INDL,C,D,STD,ALK,USD,2015Q1,2015Q1,26.0000,A
001230,2015-06-30,2015,2,INDL,C,D,STD,ALK,USD,2015Q2,2015Q2,52.0000,A
001230,2015-09-30,2015,3,INDL,C,D,STD,ALK,USD,2015Q3,2015Q3,78.0000,A
001230,2015-12-31,2015,4,INDL,C,D,STD,ALK,USD,2015Q4,2015Q4,102.0000,A
001230,2016-03-31,2016,1,INDL,C,D,STD,ALK,USD,2016Q1,2016Q1,34.0000,A
001230,2016-06-30,2016,2,INDL,C,D,STD,ALK,USD,2016Q2,2016Q2,68.0000,A
001230,2016-09-30,2016,3,INDL,C,D,STD,ALK,USD,2016Q3,2016Q3,102.0000,A
001230,2016-12-31,2016,4,INDL,C,D,STD,ALK,USD,2016Q4,2016Q4,136.0000,A
001230,2017-03-31,2017,1,INDL,C,D,STD,ALK,USD,2017Q1,2017Q1,37.0000,A
001230,2017-06-30,2017,2,INDL,C,D,STD,ALK,USD,2017Q2,2017Q2,74.0000,A
001230,2017-09-30,2017,3,INDL,C,D,STD,ALK,USD,2017Q3,2017Q3,111.0000,A
